"TOA5","Potchefstroom AS3935","CR1000X","12345","CR1000X.Std.13.02","CPU:StratusDemo.CR1X","51201","Lightning"
"TIMESTAMP","RECORD","Lightning_Tot","LightningDist","LightningEnergy"
"2026-08-13 23:25:00","512","190","NAN","NAN"
"2026-08-13 23:30:00","513","190","NAN","NAN"
"2026-08-13 23:35:00","514","190","NAN","NAN"
"2026-08-13 23:40:00","515","190","NAN","NAN"
"2026-08-13 23:45:00","516","190","NAN","NAN"
"2026-08-13 23:50:00","517","190","NAN","NAN"
"2026-08-13 23:55:00","518","190","NAN","NAN"
"2026-08-14 00:00:00","519","190","NAN","NAN"
"2026-08-14 00:05:00","520","190","NAN","NAN"
"2026-08-14 00:10:00","521","190","NAN","NAN"
"2026-08-14 00:15:00","522","190","NAN","NAN"
"2026-08-14 00:20:00","523","190","NAN","NAN"
"2026-08-14 00:25:00","524","190","NAN","NAN"
"2026-08-14 00:30:00","525","190","NAN","NAN"
"2026-08-14 00:35:00","526","190","NAN","NAN"
"2026-08-14 00:40:00","527","190","NAN","NAN"
"2026-08-14 00:45:00","528","190","NAN","NAN"
"2026-08-14 00:50:00","529","190","NAN","NAN"
"2026-08-14 00:55:00","530","190","NAN","NAN"
"2026-08-14 01:00:00","531","190","NAN","NAN"
"2026-08-14 01:05:00","532","190","NAN","NAN"
"2026-08-14 01:10:00","533","190","NAN","NAN"
"2026-08-14 01:15:00","534","190","NAN","NAN"
"2026-08-14 01:20:00","535","190","NAN","NAN"
"2026-08-14 01:25:00","536","190","NAN","NAN"
"2026-08-14 01:30:00","537","190","NAN","NAN"
"2026-08-14 01:35:00","538","190","NAN","NAN"
"2026-08-14 01:40:00","539","190","NAN","NAN"
"2026-08-14 01:45:00","540","190","NAN","NAN"
"2026-08-14 01:50:00","541","190","NAN","NAN"
"2026-08-14 01:55:00","542","190","NAN","NAN"
"2026-08-14 02:00:00","543","190","NAN","NAN"
"2026-08-14 02:05:00","544","190","NAN","NAN"
"2026-08-14 02:10:00","545","190","NAN","NAN"
"2026-08-14 02:15:00","546","190","NAN","NAN"
"2026-08-14 02:20:00","547","190","NAN","NAN"
"2026-08-14 02:25:00","548","190","NAN","NAN"
"2026-08-14 02:30:00","549","190","NAN","NAN"
"2026-08-14 02:35:00","550","190","NAN","NAN"
"2026-08-14 02:40:00","551","190","NAN","NAN"
"2026-08-14 02:45:00","552","190","NAN","NAN"
"2026-08-14 02:50:00","553","190","NAN","NAN"
"2026-08-14 02:55:00","554","190","NAN","NAN"
"2026-08-14 03:00:00","555","190","NAN","NAN"
"2026-08-14 03:05:00","556","190","NAN","NAN"
"2026-08-14 03:10:00","557","190","NAN","NAN"
"2026-08-14 03:15:00","558","190","NAN","NAN"
"2026-08-14 03:20:00","559","190","NAN","NAN"
"2026-08-14 03:25:00","560","190","NAN","NAN"
"2026-08-14 03:30:00","561","190","NAN","NAN"
"2026-08-14 03:35:00","562","190","NAN","NAN"
"2026-08-14 03:40:00","563","190","NAN","NAN"
"2026-08-14 03:45:00","564","190","NAN","NAN"
"2026-08-14 03:50:00","565","190","NAN","NAN"
"2026-08-14 03:55:00","566","190","NAN","NAN"
"2026-08-14 04:00:00","567","190","NAN","NAN"
"2026-08-14 04:05:00","568","190","NAN","NAN"
"2026-08-14 04:10:00","569","190","NAN","NAN"
"2026-08-14 04:15:00","570","190","NAN","NAN"
"2026-08-14 04:20:00","571","190","NAN","NAN"
"2026-08-14 04:25:00","572","190","NAN","NAN"
"2026-08-14 04:30:00","573","190","NAN","NAN"
"2026-08-14 04:35:00","574","190","NAN","NAN"
"2026-08-14 04:40:00","575","190","NAN","NAN"
"2026-08-14 04:45:00","576","190","NAN","NAN"
"2026-08-14 04:50:00","577","190","NAN","NAN"
"2026-08-14 04:55:00","578","190","NAN","NAN"
"2026-08-14 05:00:00","579","190","NAN","NAN"
"2026-08-14 05:05:00","580","190","NAN","NAN"
"2026-08-14 05:10:00","581","190","NAN","NAN"
"2026-08-14 05:15:00","582","190","NAN","NAN"
"2026-08-14 05:20:00","583","190","NAN","NAN"
"2026-08-14 05:25:00","584","190","NAN","NAN"
"2026-08-14 05:30:00","585","190","NAN","NAN"
"2026-08-14 05:35:00","586","190","NAN","NAN"
"2026-08-14 05:40:00","587","190","NAN","NAN"
"2026-08-14 05:45:00","588","190","NAN","NAN"
"2026-08-14 05:50:00","589","190","NAN","NAN"
"2026-08-14 05:55:00","590","190","NAN","NAN"
"2026-08-14 06:00:00","591","190","NAN","NAN"
"2026-08-14 06:05:00","592","190","NAN","NAN"
"2026-08-14 06:10:00","593","190","NAN","NAN"
"2026-08-14 06:15:00","594","190","NAN","NAN"
"2026-08-14 06:20:00","595","190","NAN","NAN"
"2026-08-14 06:25:00","596","190","NAN","NAN"
"2026-08-14 06:30:00","597","190","NAN","NAN"
"2026-08-14 06:35:00","598","190","NAN","NAN"
"2026-08-14 06:40:00","599","190","NAN","NAN"
"2026-08-14 06:45:00","600","190","NAN","NAN"
"2026-08-14 06:50:00","601","190","NAN","NAN"
"2026-08-14 06:55:00","602","190","NAN","NAN"
"2026-08-14 07:00:00","603","190","NAN","NAN"
"2026-08-14 07:05:00","604","190","NAN","NAN"
"2026-08-14 07:10:00","605","190","NAN","NAN"
"2026-08-14 07:15:00","606","190","NAN","NAN"
"2026-08-14 07:20:00","607","190","NAN","NAN"
"2026-08-14 07:25:00","608","190","NAN","NAN"
"2026-08-14 07:30:00","609","190","NAN","NAN"
"2026-08-14 07:35:00","610","190","NAN","NAN"
"2026-08-14 07:40:00","611","190","NAN","NAN"
"2026-08-14 07:45:00","612","190","NAN","NAN"
"2026-08-14 07:50:00","613","190","NAN","NAN"
"2026-08-14 07:55:00","614","190","NAN","NAN"
"2026-08-14 08:00:00","615","190","NAN","NAN"
"2026-08-14 08:05:00","616","190","NAN","NAN"
"2026-08-14 08:10:00","617","190","NAN","NAN"
"2026-08-14 08:15:00","618","190","NAN","NAN"
"2026-08-14 08:20:00","619","190","NAN","NAN"
"2026-08-14 08:25:00","620","190","NAN","NAN"
"2026-08-14 08:30:00","621","190","NAN","NAN"
"2026-08-14 08:35:00","622","190","NAN","NAN"
"2026-08-14 08:40:00","623","190","NAN","NAN"
"2026-08-14 08:45:00","624","190","NAN","NAN"
"2026-08-14 08:50:00","625","190","NAN","NAN"
"2026-08-14 08:55:00","626","190","NAN","NAN"
"2026-08-14 09:00:00","627","190","NAN","NAN"
"2026-08-14 09:05:00","628","190","NAN","NAN"
"2026-08-14 09:10:00","629","190","NAN","NAN"
"2026-08-14 09:15:00","630","190","NAN","NAN"
"2026-08-14 09:20:00","631","190","NAN","NAN"
"2026-08-14 09:25:00","632","190","NAN","NAN"
"2026-08-14 09:30:00","633","190","NAN","NAN"
"2026-08-14 09:35:00","634","190","NAN","NAN"
"2026-08-14 09:40:00","635","190","NAN","NAN"
"2026-08-14 09:45:00","636","190","NAN","NAN"
"2026-08-14 09:50:00","637","190","NAN","NAN"
"2026-08-14 09:55:00","638","190","NAN","NAN"
"2026-08-14 10:00:00","639","190","NAN","NAN"
"2026-08-14 10:05:00","640","190","NAN","NAN"
"2026-08-14 10:10:00","641","190","NAN","NAN"
"2026-08-14 10:15:00","642","190","NAN","NAN"
"2026-08-14 10:20:00","643","190","NAN","NAN"
"2026-08-14 10:25:00","644","190","NAN","NAN"
"2026-08-14 10:30:00","645","190","NAN","NAN"
"2026-08-14 10:35:00","646","190","NAN","NAN"
"2026-08-14 10:40:00","647","190","NAN","NAN"
"2026-08-14 10:45:00","648","190","NAN","NAN"
"2026-08-14 10:50:00","649","190","NAN","NAN"
"2026-08-14 10:55:00","650","190","NAN","NAN"
"2026-08-14 11:00:00","651","190","NAN","NAN"
"2026-08-14 11:05:00","652","190","NAN","NAN"
"2026-08-14 11:10:00","653","190","NAN","NAN"
"2026-08-14 11:15:00","654","190","NAN","NAN"
"2026-08-14 11:20:00","655","190","NAN","NAN"
"2026-08-14 11:25:00","656","190","NAN","NAN"
"2026-08-14 11:30:00","657","190","NAN","NAN"
"2026-08-14 11:35:00","658","190","NAN","NAN"
"2026-08-14 11:40:00","659","190","NAN","NAN"
"2026-08-14 11:45:00","660","190","NAN","NAN"
"2026-08-14 11:50:00","661","190","NAN","NAN"
"2026-08-14 11:55:00","662","190","NAN","NAN"
"2026-08-14 12:00:00","663","190","NAN","NAN"
"2026-08-14 12:05:00","664","190","NAN","NAN"
"2026-08-14 12:10:00","665","190","NAN","NAN"
"2026-08-14 12:15:00","666","190","NAN","NAN"
"2026-08-14 12:20:00","667","190","NAN","NAN"
"2026-08-14 12:25:00","668","190","NAN","NAN"
"2026-08-14 12:30:00","669","190","NAN","NAN"
"2026-08-14 12:35:00","670","190","NAN","NAN"
"2026-08-14 12:40:00","671","190","NAN","NAN"
"2026-08-14 12:45:00","672","190","NAN","NAN"
"2026-08-14 12:50:00","673","190","NAN","NAN"
"2026-08-14 12:55:00","674","190","NAN","NAN"
"2026-08-14 13:00:00","675","190","NAN","NAN"
"2026-08-14 13:05:00","676","190","NAN","NAN"
"2026-08-14 13:10:00","677","190","NAN","NAN"
"2026-08-14 13:15:00","678","190","NAN","NAN"
"2026-08-14 13:20:00","679","190","NAN","NAN"
"2026-08-14 13:25:00","680","190","NAN","NAN"
"2026-08-14 13:30:00","681","190","NAN","NAN"
"2026-08-14 13:35:00","682","190","NAN","NAN"
"2026-08-14 13:40:00","683","190","NAN","NAN"
"2026-08-14 13:45:00","684","190","NAN","NAN"
"2026-08-14 13:50:00","685","190","NAN","NAN"
"2026-08-14 13:55:00","686","190","NAN","NAN"
"2026-08-14 14:00:00","687","190","NAN","NAN"
"2026-08-14 14:05:00","688","190","NAN","NAN"
"2026-08-14 14:10:00","689","190","NAN","NAN"
"2026-08-14 14:15:00","690","190","NAN","NAN"
"2026-08-14 14:20:00","691","190","NAN","NAN"
"2026-08-14 14:25:00","692","190","NAN","NAN"
"2026-08-14 14:30:00","693","190","NAN","NAN"
"2026-08-14 14:35:00","694","190","NAN","NAN"
"2026-08-14 14:40:00","695","190","NAN","NAN"
"2026-08-14 14:45:00","696","190","NAN","NAN"
"2026-08-14 14:50:00","697","190","NAN","NAN"
"2026-08-14 14:55:00","698","190","NAN","NAN"
"2026-08-14 15:00:00","699","190","NAN","NAN"
"2026-08-14 15:05:00","700","190","NAN","NAN"
"2026-08-14 15:10:00","701","190","NAN","NAN"
"2026-08-14 15:15:00","702","190","NAN","NAN"
"2026-08-14 15:20:00","703","190","NAN","NAN"
"2026-08-14 15:25:00","704","190","NAN","NAN"
"2026-08-14 15:30:00","705","190","NAN","NAN"
"2026-08-14 15:35:00","706","192","34","497077"
"2026-08-14 15:40:00","707","197","31","659747"
"2026-08-14 15:45:00","708","205","24","773964"
"2026-08-14 15:50:00","709","216","20","926091"
"2026-08-14 15:55:00","710","224","14","1173006"
"2026-08-14 16:00:00","711","233","10","1462417"
"2026-08-14 16:05:00","712","255","10","1683838"
"2026-08-14 16:10:00","713","274","10","1655913"
"2026-08-14 16:15:00","714","295","8","1735091"
"2026-08-14 16:20:00","715","310","8","1358121"
"2026-08-14 16:25:00","716","332","10","1571254"
"2026-08-14 16:30:00","717","344","10","1732668"
"2026-08-14 16:35:00","718","360","14","1112601"
"2026-08-14 16:40:00","719","371","20","965918"
"2026-08-14 16:45:00","720","379","24","852919"
"2026-08-14 16:50:00","721","382","31","632962"
"2026-08-14 16:55:00","722","383","34","591806"
"2026-08-14 17:00:00","723","383","NAN","NAN"
"2026-08-14 17:05:00","724","383","NAN","NAN"
"2026-08-14 17:10:00","725","383","NAN","NAN"
"2026-08-14 17:15:00","726","383","NAN","NAN"
"2026-08-14 17:20:00","727","383","NAN","NAN"
"2026-08-14 17:25:00","728","383","NAN","NAN"
"2026-08-14 17:30:00","729","383","NAN","NAN"
"2026-08-14 17:35:00","730","383","NAN","NAN"
"2026-08-14 17:40:00","731","383","NAN","NAN"
"2026-08-14 17:45:00","732","383","NAN","NAN"
"2026-08-14 17:50:00","733","383","NAN","NAN"
"2026-08-14 17:55:00","734","383","NAN","NAN"
"2026-08-14 18:00:00","735","383","NAN","NAN"
"2026-08-14 18:05:00","736","383","NAN","NAN"
"2026-08-14 18:10:00","737","383","NAN","NAN"
"2026-08-14 18:15:00","738","383","NAN","NAN"
"2026-08-14 18:20:00","739","383","NAN","NAN"
"2026-08-14 18:25:00","740","383","NAN","NAN"
"2026-08-14 18:30:00","741","383","NAN","NAN"
"2026-08-14 18:35:00","742","383","NAN","NAN"
"2026-08-14 18:40:00","743","383","NAN","NAN"
"2026-08-14 18:45:00","744","383","NAN","NAN"
"2026-08-14 18:50:00","745","383","NAN","NAN"
"2026-08-14 18:55:00","746","383","NAN","NAN"
"2026-08-14 19:00:00","747","383","NAN","NAN"
"2026-08-14 19:05:00","748","383","NAN","NAN"
"2026-08-14 19:10:00","749","383","NAN","NAN"
"2026-08-14 19:15:00","750","383","NAN","NAN"
"2026-08-14 19:20:00","751","383","NAN","NAN"
"2026-08-14 19:25:00","752","383","NAN","NAN"
"2026-08-14 19:30:00","753","383","NAN","NAN"
"2026-08-14 19:35:00","754","383","NAN","NAN"
"2026-08-14 19:40:00","755","383","NAN","NAN"
"2026-08-14 19:45:00","756","383","NAN","NAN"
"2026-08-14 19:50:00","757","383","NAN","NAN"
"2026-08-14 19:55:00","758","383","NAN","NAN"
"2026-08-14 20:00:00","759","383","NAN","NAN"
"2026-08-14 20:05:00","760","383","NAN","NAN"
"2026-08-14 20:10:00","761","383","NAN","NAN"
"2026-08-14 20:15:00","762","383","NAN","NAN"
"2026-08-14 20:20:00","763","383","NAN","NAN"
"2026-08-14 20:25:00","764","383","NAN","NAN"
"2026-08-14 20:30:00","765","383","NAN","NAN"
"2026-08-14 20:35:00","766","383","NAN","NAN"
"2026-08-14 20:40:00","767","383","NAN","NAN"
"2026-08-14 20:45:00","768","383","NAN","NAN"
"2026-08-14 20:50:00","769","383","NAN","NAN"
"2026-08-14 20:55:00","770","383","NAN","NAN"
"2026-08-14 21:00:00","771","383","NAN","NAN"
"2026-08-14 21:05:00","772","383","NAN","NAN"
"2026-08-14 21:10:00","773","383","NAN","NAN"
"2026-08-14 21:15:00","774","383","NAN","NAN"
"2026-08-14 21:20:00","775","383","NAN","NAN"
"2026-08-14 21:25:00","776","383","NAN","NAN"
"2026-08-14 21:30:00","777","383","NAN","NAN"
"2026-08-14 21:35:00","778","383","NAN","NAN"
"2026-08-14 21:40:00","779","383","NAN","NAN"
"2026-08-14 21:45:00","780","383","NAN","NAN"
"2026-08-14 21:50:00","781","383","NAN","NAN"
"2026-08-14 21:55:00","782","383","NAN","NAN"
"2026-08-14 22:00:00","783","383","NAN","NAN"
"2026-08-14 22:05:00","784","383","NAN","NAN"
"2026-08-14 22:10:00","785","383","NAN","NAN"
"2026-08-14 22:15:00","786","383","NAN","NAN"
"2026-08-14 22:20:00","787","383","NAN","NAN"
"2026-08-14 22:25:00","788","383","NAN","NAN"
"2026-08-14 22:30:00","789","383","NAN","NAN"
"2026-08-14 22:35:00","790","383","NAN","NAN"
"2026-08-14 22:40:00","791","383","NAN","NAN"
"2026-08-14 22:45:00","792","383","NAN","NAN"
"2026-08-14 22:50:00","793","383","NAN","NAN"
"2026-08-14 22:55:00","794","383","NAN","NAN"
"2026-08-14 23:00:00","795","383","NAN","NAN"
"2026-08-14 23:05:00","796","383","NAN","NAN"
"2026-08-14 23:10:00","797","383","NAN","NAN"
"2026-08-14 23:15:00","798","383","NAN","NAN"
"2026-08-14 23:20:00","799","383","NAN","NAN"
"2026-08-14 23:25:00","800","383","NAN","NAN"
"2026-08-14 23:30:00","801","383","NAN","NAN"
"2026-08-14 23:35:00","802","383","NAN","NAN"
"2026-08-14 23:40:00","803","383","NAN","NAN"
"2026-08-14 23:45:00","804","383","NAN","NAN"
"2026-08-14 23:50:00","805","383","NAN","NAN"
"2026-08-14 23:55:00","806","383","NAN","NAN"
"2026-08-15 00:00:00","807","383","NAN","NAN"
"2026-08-15 00:05:00","808","383","NAN","NAN"
"2026-08-15 00:10:00","809","383","NAN","NAN"
"2026-08-15 00:15:00","810","383","NAN","NAN"
"2026-08-15 00:20:00","811","383","NAN","NAN"
"2026-08-15 00:25:00","812","383","NAN","NAN"
"2026-08-15 00:30:00","813","383","NAN","NAN"
"2026-08-15 00:35:00","814","383","NAN","NAN"
"2026-08-15 00:40:00","815","383","NAN","NAN"
"2026-08-15 00:45:00","816","383","NAN","NAN"
"2026-08-15 00:50:00","817","383","NAN","NAN"
"2026-08-15 00:55:00","818","383","NAN","NAN"
"2026-08-15 01:00:00","819","383","NAN","NAN"
"2026-08-15 01:05:00","820","383","NAN","NAN"
"2026-08-15 01:10:00","821","383","NAN","NAN"
"2026-08-15 01:15:00","822","383","NAN","NAN"
"2026-08-15 01:20:00","823","383","NAN","NAN"
"2026-08-15 01:25:00","824","383","NAN","NAN"
"2026-08-15 01:30:00","825","383","NAN","NAN"
"2026-08-15 01:35:00","826","383","NAN","NAN"
"2026-08-15 01:40:00","827","383","NAN","NAN"
"2026-08-15 01:45:00","828","383","NAN","NAN"
"2026-08-15 01:50:00","829","383","NAN","NAN"
"2026-08-15 01:55:00","830","383","NAN","NAN"
"2026-08-15 02:00:00","831","383","NAN","NAN"
"2026-08-15 02:05:00","832","383","NAN","NAN"
"2026-08-15 02:10:00","833","383","NAN","NAN"
"2026-08-15 02:15:00","834","383","NAN","NAN"
"2026-08-15 02:20:00","835","383","NAN","NAN"
"2026-08-15 02:25:00","836","383","NAN","NAN"
"2026-08-15 02:30:00","837","383","NAN","NAN"
"2026-08-15 02:35:00","838","383","NAN","NAN"
"2026-08-15 02:40:00","839","383","NAN","NAN"
"2026-08-15 02:45:00","840","383","NAN","NAN"
"2026-08-15 02:50:00","841","383","NAN","NAN"
"2026-08-15 02:55:00","842","383","NAN","NAN"
"2026-08-15 03:00:00","843","383","NAN","NAN"
"2026-08-15 03:05:00","844","383","NAN","NAN"
"2026-08-15 03:10:00","845","383","NAN","NAN"
"2026-08-15 03:15:00","846","383","NAN","NAN"
"2026-08-15 03:20:00","847","383","NAN","NAN"
"2026-08-15 03:25:00","848","383","NAN","NAN"
"2026-08-15 03:30:00","849","383","NAN","NAN"
"2026-08-15 03:35:00","850","383","NAN","NAN"
"2026-08-15 03:40:00","851","383","NAN","NAN"
"2026-08-15 03:45:00","852","383","NAN","NAN"
"2026-08-15 03:50:00","853","383","NAN","NAN"
"2026-08-15 03:55:00","854","383","NAN","NAN"
"2026-08-15 04:00:00","855","383","NAN","NAN"
"2026-08-15 04:05:00","856","383","NAN","NAN"
"2026-08-15 04:10:00","857","383","NAN","NAN"
"2026-08-15 04:15:00","858","383","NAN","NAN"
"2026-08-15 04:20:00","859","383","NAN","NAN"
"2026-08-15 04:25:00","860","383","NAN","NAN"
"2026-08-15 04:30:00","861","383","NAN","NAN"
"2026-08-15 04:35:00","862","383","NAN","NAN"
"2026-08-15 04:40:00","863","383","NAN","NAN"
"2026-08-15 04:45:00","864","383","NAN","NAN"
"2026-08-15 04:50:00","865","383","NAN","NAN"
"2026-08-15 04:55:00","866","383","NAN","NAN"
"2026-08-15 05:00:00","867","383","NAN","NAN"
"2026-08-15 05:05:00","868","383","NAN","NAN"
"2026-08-15 05:10:00","869","383","NAN","NAN"
"2026-08-15 05:15:00","870","383","NAN","NAN"
"2026-08-15 05:20:00","871","383","NAN","NAN"
"2026-08-15 05:25:00","872","383","NAN","NAN"
"2026-08-15 05:30:00","873","383","NAN","NAN"
"2026-08-15 05:35:00","874","383","NAN","NAN"
"2026-08-15 05:40:00","875","383","NAN","NAN"
"2026-08-15 05:45:00","876","383","NAN","NAN"
"2026-08-15 05:50:00","877","383","NAN","NAN"
"2026-08-15 05:55:00","878","383","NAN","NAN"
"2026-08-15 06:00:00","879","383","NAN","NAN"
"2026-08-15 06:05:00","880","383","NAN","NAN"
"2026-08-15 06:10:00","881","383","NAN","NAN"
"2026-08-15 06:15:00","882","383","NAN","NAN"
"2026-08-15 06:20:00","883","383","NAN","NAN"
"2026-08-15 06:25:00","884","383","NAN","NAN"
"2026-08-15 06:30:00","885","383","NAN","NAN"
"2026-08-15 06:35:00","886","383","NAN","NAN"
"2026-08-15 06:40:00","887","383","NAN","NAN"
"2026-08-15 06:45:00","888","383","NAN","NAN"
"2026-08-15 06:50:00","889","383","NAN","NAN"
"2026-08-15 06:55:00","890","383","NAN","NAN"
"2026-08-15 07:00:00","891","383","NAN","NAN"
"2026-08-15 07:05:00","892","383","NAN","NAN"
"2026-08-15 07:10:00","893","383","NAN","NAN"
"2026-08-15 07:15:00","894","383","NAN","NAN"
"2026-08-15 07:20:00","895","383","NAN","NAN"
"2026-08-15 07:25:00","896","383","NAN","NAN"
"2026-08-15 07:30:00","897","383","NAN","NAN"
"2026-08-15 07:35:00","898","383","NAN","NAN"
"2026-08-15 07:40:00","899","383","NAN","NAN"
"2026-08-15 07:45:00","900","383","NAN","NAN"
"2026-08-15 07:50:00","901","383","NAN","NAN"
"2026-08-15 07:55:00","902","383","NAN","NAN"
"2026-08-15 08:00:00","903","383","NAN","NAN"
"2026-08-15 08:05:00","904","383","NAN","NAN"
"2026-08-15 08:10:00","905","383","NAN","NAN"
"2026-08-15 08:15:00","906","383","NAN","NAN"
"2026-08-15 08:20:00","907","383","NAN","NAN"
"2026-08-15 08:25:00","908","383","NAN","NAN"
"2026-08-15 08:30:00","909","383","NAN","NAN"
"2026-08-15 08:35:00","910","383","NAN","NAN"
"2026-08-15 08:40:00","911","383","NAN","NAN"
"2026-08-15 08:45:00","912","383","NAN","NAN"
"2026-08-15 08:50:00","913","383","NAN","NAN"
"2026-08-15 08:55:00","914","383","NAN","NAN"
"2026-08-15 09:00:00","915","383","NAN","NAN"
"2026-08-15 09:05:00","916","383","NAN","NAN"
"2026-08-15 09:10:00","917","383","NAN","NAN"
"2026-08-15 09:15:00","918","383","NAN","NAN"
"2026-08-15 09:20:00","919","383","NAN","NAN"
"2026-08-15 09:25:00","920","383","NAN","NAN"
"2026-08-15 09:30:00","921","383","NAN","NAN"
"2026-08-15 09:35:00","922","383","NAN","NAN"
"2026-08-15 09:40:00","923","383","NAN","NAN"
"2026-08-15 09:45:00","924","383","NAN","NAN"
"2026-08-15 09:50:00","925","383","NAN","NAN"
"2026-08-15 09:55:00","926","383","NAN","NAN"
"2026-08-15 10:00:00","927","383","NAN","NAN"
"2026-08-15 10:05:00","928","383","NAN","NAN"
"2026-08-15 10:10:00","929","383","NAN","NAN"
"2026-08-15 10:15:00","930","383","NAN","NAN"
"2026-08-15 10:20:00","931","383","NAN","NAN"
"2026-08-15 10:25:00","932","383","NAN","NAN"
"2026-08-15 10:30:00","933","383","NAN","NAN"
"2026-08-15 10:35:00","934","383","NAN","NAN"
"2026-08-15 10:40:00","935","383","NAN","NAN"
"2026-08-15 10:45:00","936","383","NAN","NAN"
"2026-08-15 10:50:00","937","383","NAN","NAN"
"2026-08-15 10:55:00","938","383","NAN","NAN"
"2026-08-15 11:00:00","939","383","NAN","NAN"
"2026-08-15 11:05:00","940","383","NAN","NAN"
"2026-08-15 11:10:00","941","383","NAN","NAN"
"2026-08-15 11:15:00","942","383","NAN","NAN"
"2026-08-15 11:20:00","943","383","NAN","NAN"
"2026-08-15 11:25:00","944","383","NAN","NAN"
"2026-08-15 11:30:00","945","383","NAN","NAN"
"2026-08-15 11:35:00","946","383","NAN","NAN"
"2026-08-15 11:40:00","947","383","NAN","NAN"
"2026-08-15 11:45:00","948","383","NAN","NAN"
"2026-08-15 11:50:00","949","383","NAN","NAN"
"2026-08-15 11:55:00","950","383","NAN","NAN"
"2026-08-15 12:00:00","951","383","NAN","NAN"
"2026-08-15 12:05:00","952","383","NAN","NAN"
"2026-08-15 12:10:00","953","383","NAN","NAN"
"2026-08-15 12:15:00","954","383","NAN","NAN"
"2026-08-15 12:20:00","955","383","NAN","NAN"
"2026-08-15 12:25:00","956","383","NAN","NAN"
"2026-08-15 12:30:00","957","383","NAN","NAN"
"2026-08-15 12:35:00","958","383","NAN","NAN"
"2026-08-15 12:40:00","959","383","NAN","NAN"
"2026-08-15 12:45:00","960","383","NAN","NAN"
"2026-08-15 12:50:00","961","383","NAN","NAN"
"2026-08-15 12:55:00","962","383","NAN","NAN"
"2026-08-15 13:00:00","963","383","NAN","NAN"
"2026-08-15 13:05:00","964","383","NAN","NAN"
"2026-08-15 13:10:00","965","383","NAN","NAN"
"2026-08-15 13:15:00","966","383","NAN","NAN"
"2026-08-15 13:20:00","967","383","NAN","NAN"
"2026-08-15 13:25:00","968","383","NAN","NAN"
"2026-08-15 13:30:00","969","383","NAN","NAN"
"2026-08-15 13:35:00","970","383","NAN","NAN"
"2026-08-15 13:40:00","971","383","NAN","NAN"
"2026-08-15 13:45:00","972","383","NAN","NAN"
"2026-08-15 13:50:00","973","383","NAN","NAN"
"2026-08-15 13:55:00","974","383","NAN","NAN"
"2026-08-15 14:00:00","975","383","NAN","NAN"
"2026-08-15 14:05:00","976","383","NAN","NAN"
"2026-08-15 14:10:00","977","383","NAN","NAN"
"2026-08-15 14:15:00","978","383","NAN","NAN"
"2026-08-15 14:20:00","979","383","NAN","NAN"
"2026-08-15 14:25:00","980","383","NAN","NAN"
"2026-08-15 14:30:00","981","383","NAN","NAN"
"2026-08-15 14:35:00","982","383","NAN","NAN"
"2026-08-15 14:40:00","983","383","NAN","NAN"
"2026-08-15 14:45:00","984","383","NAN","NAN"
"2026-08-15 14:50:00","985","383","NAN","NAN"
"2026-08-15 14:55:00","986","383","NAN","NAN"
"2026-08-15 15:00:00","987","383","NAN","NAN"
"2026-08-15 15:05:00","988","383","NAN","NAN"
"2026-08-15 15:10:00","989","383","NAN","NAN"
"2026-08-15 15:15:00","990","383","NAN","NAN"
"2026-08-15 15:20:00","991","383","NAN","NAN"
"2026-08-15 15:25:00","992","383","NAN","NAN"
"2026-08-15 15:30:00","993","383","NAN","NAN"
"2026-08-15 15:35:00","994","383","NAN","NAN"
"2026-08-15 15:40:00","995","383","NAN","NAN"
"2026-08-15 15:45:00","996","383","NAN","NAN"
"2026-08-15 15:50:00","997","383","NAN","NAN"
"2026-08-15 15:55:00","998","383","NAN","NAN"
"2026-08-15 16:00:00","999","383","NAN","NAN"
"2026-08-15 16:05:00","1000","383","NAN","NAN"
"2026-08-15 16:10:00","1001","383","NAN","NAN"
"2026-08-15 16:15:00","1002","383","NAN","NAN"
"2026-08-15 16:20:00","1003","383","NAN","NAN"
"2026-08-15 16:25:00","1004","383","NAN","NAN"
"2026-08-15 16:30:00","1005","383","NAN","NAN"
"2026-08-15 16:35:00","1006","383","NAN","NAN"
"2026-08-15 16:40:00","1007","383","NAN","NAN"
"2026-08-15 16:45:00","1008","383","NAN","NAN"
"2026-08-15 16:50:00","1009","383","NAN","NAN"
"2026-08-15 16:55:00","1010","383","NAN","NAN"
"2026-08-15 17:00:00","1011","383","NAN","NAN"
"2026-08-15 17:05:00","1012","383","NAN","NAN"
"2026-08-15 17:10:00","1013","383","NAN","NAN"
"2026-08-15 17:15:00","1014","383","NAN","NAN"
"2026-08-15 17:20:00","1015","383","NAN","NAN"
"2026-08-15 17:25:00","1016","383","NAN","NAN"
"2026-08-15 17:30:00","1017","383","NAN","NAN"
"2026-08-15 17:35:00","1018","383","NAN","NAN"
"2026-08-15 17:40:00","1019","383","NAN","NAN"
"2026-08-15 17:45:00","1020","383","NAN","NAN"
"2026-08-15 17:50:00","1021","383","NAN","NAN"
"2026-08-15 17:55:00","1022","383","NAN","NAN"
"2026-08-15 18:00:00","1023","383","NAN","NAN"
"2026-08-15 18:05:00","1024","383","NAN","NAN"
"2026-08-15 18:10:00","1025","383","NAN","NAN"
"2026-08-15 18:15:00","1026","383","NAN","NAN"
