"TOA5","Potchefstroom AS3935","CR1000X","12345","CR1000X.Std.13.02","CPU:StratusDemo.CR1X","51201","Lightning"
"TIMESTAMP","RECORD","Lightning_Tot","LightningDist","LightningEnergy"
"2026-08-09 15:00:00","511","142","NAN","NAN"
"2026-08-09 15:10:00","512","142","NAN","NAN"
"2026-08-09 15:20:00","513","142","NAN","NAN"
"2026-08-09 15:30:00","514","142","NAN","NAN"
"2026-08-09 15:40:00","515","142","NAN","NAN"
"2026-08-09 15:50:00","516","142","NAN","NAN"
"2026-08-09 16:00:00","517","142","NAN","NAN"
"2026-08-09 16:10:00","518","142","NAN","NAN"
"2026-08-09 16:20:00","519","142","NAN","NAN"
"2026-08-09 16:30:00","520","142","NAN","NAN"
"2026-08-09 16:40:00","521","142","NAN","NAN"
"2026-08-09 16:50:00","522","142","NAN","NAN"
"2026-08-09 17:00:00","523","142","NAN","NAN"
"2026-08-09 17:10:00","524","142","NAN","NAN"
"2026-08-09 17:20:00","525","142","NAN","NAN"
"2026-08-09 17:30:00","526","142","NAN","NAN"
"2026-08-09 17:40:00","527","142","NAN","NAN"
"2026-08-09 17:50:00","528","142","NAN","NAN"
"2026-08-09 18:00:00","529","142","NAN","NAN"
"2026-08-09 18:10:00","530","142","NAN","NAN"
"2026-08-09 18:20:00","531","142","NAN","NAN"
"2026-08-09 18:30:00","532","142","NAN","NAN"
"2026-08-09 18:40:00","533","142","NAN","NAN"
"2026-08-09 18:50:00","534","142","NAN","NAN"
"2026-08-09 19:00:00","535","142","NAN","NAN"
"2026-08-09 19:10:00","536","142","NAN","NAN"
"2026-08-09 19:20:00","537","142","NAN","NAN"
"2026-08-09 19:30:00","538","142","NAN","NAN"
"2026-08-09 19:40:00","539","142","NAN","NAN"
"2026-08-09 19:50:00","540","142","NAN","NAN"
"2026-08-09 20:00:00","541","142","NAN","NAN"
"2026-08-09 20:10:00","542","142","NAN","NAN"
"2026-08-09 20:20:00","543","142","NAN","NAN"
"2026-08-09 20:30:00","544","142","NAN","NAN"
"2026-08-09 20:40:00","545","142","NAN","NAN"
"2026-08-09 20:50:00","546","142","NAN","NAN"
"2026-08-09 21:00:00","547","142","NAN","NAN"
"2026-08-09 21:10:00","548","142","NAN","NAN"
"2026-08-09 21:20:00","549","142","NAN","NAN"
"2026-08-09 21:30:00","550","142","NAN","NAN"
"2026-08-09 21:40:00","551","142","NAN","NAN"
"2026-08-09 21:50:00","552","142","NAN","NAN"
"2026-08-09 22:00:00","553","142","NAN","NAN"
"2026-08-09 22:10:00","554","142","NAN","NAN"
"2026-08-09 22:20:00","555","142","NAN","NAN"
"2026-08-09 22:30:00","556","142","NAN","NAN"
"2026-08-09 22:40:00","557","142","NAN","NAN"
"2026-08-09 22:50:00","558","142","NAN","NAN"
"2026-08-09 23:00:00","559","142","NAN","NAN"
"2026-08-09 23:10:00","560","142","NAN","NAN"
"2026-08-09 23:20:00","561","142","NAN","NAN"
"2026-08-09 23:30:00","562","142","NAN","NAN"
"2026-08-09 23:40:00","563","142","NAN","NAN"
"2026-08-09 23:50:00","564","142","NAN","NAN"
"2026-08-10 00:00:00","565","142","NAN","NAN"
"2026-08-10 00:10:00","566","142","NAN","NAN"
"2026-08-10 00:20:00","567","142","NAN","NAN"
"2026-08-10 00:30:00","568","142","NAN","NAN"
"2026-08-10 00:40:00","569","142","NAN","NAN"
"2026-08-10 00:50:00","570","142","NAN","NAN"
"2026-08-10 01:00:00","571","142","NAN","NAN"
"2026-08-10 01:10:00","572","142","NAN","NAN"
"2026-08-10 01:20:00","573","142","NAN","NAN"
"2026-08-10 01:30:00","574","142","NAN","NAN"
"2026-08-10 01:40:00","575","142","NAN","NAN"
"2026-08-10 01:50:00","576","142","NAN","NAN"
"2026-08-10 02:00:00","577","142","NAN","NAN"
"2026-08-10 02:10:00","578","142","NAN","NAN"
"2026-08-10 02:20:00","579","142","NAN","NAN"
"2026-08-10 02:30:00","580","142","NAN","NAN"
"2026-08-10 02:40:00","581","142","NAN","NAN"
"2026-08-10 02:50:00","582","142","NAN","NAN"
"2026-08-10 03:00:00","583","142","NAN","NAN"
"2026-08-10 03:10:00","584","142","NAN","NAN"
"2026-08-10 03:20:00","585","142","NAN","NAN"
"2026-08-10 03:30:00","586","142","NAN","NAN"
"2026-08-10 03:40:00","587","142","NAN","NAN"
"2026-08-10 03:50:00","588","142","NAN","NAN"
"2026-08-10 04:00:00","589","142","NAN","NAN"
"2026-08-10 04:10:00","590","142","NAN","NAN"
"2026-08-10 04:20:00","591","142","NAN","NAN"
"2026-08-10 04:30:00","592","142","NAN","NAN"
"2026-08-10 04:40:00","593","142","NAN","NAN"
"2026-08-10 04:50:00","594","142","NAN","NAN"
"2026-08-10 05:00:00","595","142","NAN","NAN"
"2026-08-10 05:10:00","596","142","NAN","NAN"
"2026-08-10 05:20:00","597","142","NAN","NAN"
"2026-08-10 05:30:00","598","142","NAN","NAN"
"2026-08-10 05:40:00","599","142","NAN","NAN"
"2026-08-10 05:50:00","600","142","NAN","NAN"
"2026-08-10 06:00:00","601","142","NAN","NAN"
"2026-08-10 06:10:00","602","142","NAN","NAN"
"2026-08-10 06:20:00","603","142","NAN","NAN"
"2026-08-10 06:30:00","604","142","NAN","NAN"
"2026-08-10 06:40:00","605","142","NAN","NAN"
"2026-08-10 06:50:00","606","142","NAN","NAN"
"2026-08-10 07:00:00","607","142","NAN","NAN"
"2026-08-10 07:10:00","608","142","NAN","NAN"
"2026-08-10 07:20:00","609","142","NAN","NAN"
"2026-08-10 07:30:00","610","142","NAN","NAN"
"2026-08-10 07:40:00","611","142","NAN","NAN"
"2026-08-10 07:50:00","612","142","NAN","NAN"
"2026-08-10 08:00:00","613","142","NAN","NAN"
"2026-08-10 08:10:00","614","142","NAN","NAN"
"2026-08-10 08:20:00","615","142","NAN","NAN"
"2026-08-10 08:30:00","616","142","NAN","NAN"
"2026-08-10 08:40:00","617","142","NAN","NAN"
"2026-08-10 08:50:00","618","142","NAN","NAN"
"2026-08-10 09:00:00","619","142","NAN","NAN"
"2026-08-10 09:10:00","620","142","NAN","NAN"
"2026-08-10 09:20:00","621","142","NAN","NAN"
"2026-08-10 09:30:00","622","142","NAN","NAN"
"2026-08-10 09:40:00","623","142","NAN","NAN"
"2026-08-10 09:50:00","624","142","NAN","NAN"
"2026-08-10 10:00:00","625","142","NAN","NAN"
"2026-08-10 10:10:00","626","142","NAN","NAN"
"2026-08-10 10:20:00","627","142","NAN","NAN"
"2026-08-10 10:30:00","628","142","NAN","NAN"
"2026-08-10 10:40:00","629","142","NAN","NAN"
"2026-08-10 10:50:00","630","142","NAN","NAN"
"2026-08-10 11:00:00","631","142","NAN","NAN"
"2026-08-10 11:10:00","632","142","NAN","NAN"
"2026-08-10 11:20:00","633","142","NAN","NAN"
"2026-08-10 11:30:00","634","142","NAN","NAN"
"2026-08-10 11:40:00","635","142","NAN","NAN"
"2026-08-10 11:50:00","636","142","NAN","NAN"
"2026-08-10 12:00:00","637","142","NAN","NAN"
"2026-08-10 12:10:00","638","142","NAN","NAN"
"2026-08-10 12:20:00","639","142","NAN","NAN"
"2026-08-10 12:30:00","640","142","NAN","NAN"
"2026-08-10 12:40:00","641","142","NAN","NAN"
"2026-08-10 12:50:00","642","142","NAN","NAN"
"2026-08-10 13:00:00","643","142","NAN","NAN"
"2026-08-10 13:10:00","644","142","NAN","NAN"
"2026-08-10 13:20:00","645","142","NAN","NAN"
"2026-08-10 13:30:00","646","142","NAN","NAN"
"2026-08-10 13:40:00","647","142","NAN","NAN"
"2026-08-10 13:50:00","648","142","NAN","NAN"
"2026-08-10 14:00:00","649","142","NAN","NAN"
"2026-08-10 14:10:00","650","142","NAN","NAN"
"2026-08-10 14:20:00","651","142","NAN","NAN"
"2026-08-10 14:30:00","652","142","NAN","NAN"
"2026-08-10 14:40:00","653","142","NAN","NAN"
"2026-08-10 14:50:00","654","142","NAN","NAN"
"2026-08-10 15:00:00","655","142","NAN","NAN"
"2026-08-10 15:10:00","656","142","NAN","NAN"
"2026-08-10 15:20:00","657","142","NAN","NAN"
"2026-08-10 15:30:00","658","148","27","776062"
"2026-08-10 15:40:00","659","158","14","1486011"
"2026-08-10 15:50:00","660","169","1","1884378"
"2026-08-10 16:00:00","661","185","1","1553043"
"2026-08-10 16:10:00","662","207","1","1620696"
"2026-08-10 16:20:00","663","222","1","2055207"
"2026-08-10 16:30:00","664","235","14","1299503"
"2026-08-10 16:40:00","665","239","27","717358"
"2026-08-10 16:50:00","666","239","NAN","NAN"
"2026-08-10 17:00:00","667","239","NAN","NAN"
"2026-08-10 17:10:00","668","239","NAN","NAN"
"2026-08-10 17:20:00","669","239","NAN","NAN"
"2026-08-10 17:30:00","670","239","NAN","NAN"
"2026-08-10 17:40:00","671","239","NAN","NAN"
"2026-08-10 17:50:00","672","239","NAN","NAN"
"2026-08-10 18:00:00","673","239","NAN","NAN"
"2026-08-10 18:10:00","674","239","NAN","NAN"
"2026-08-10 18:20:00","675","239","NAN","NAN"
"2026-08-10 18:30:00","676","239","NAN","NAN"
"2026-08-10 18:40:00","677","239","NAN","NAN"
"2026-08-10 18:50:00","678","239","NAN","NAN"
"2026-08-10 19:00:00","679","239","NAN","NAN"
"2026-08-10 19:10:00","680","239","NAN","NAN"
"2026-08-10 19:20:00","681","239","NAN","NAN"
"2026-08-10 19:30:00","682","239","NAN","NAN"
"2026-08-10 19:40:00","683","239","NAN","NAN"
"2026-08-10 19:50:00","684","239","NAN","NAN"
"2026-08-10 20:00:00","685","239","NAN","NAN"
"2026-08-10 20:10:00","686","239","NAN","NAN"
"2026-08-10 20:20:00","687","239","NAN","NAN"
"2026-08-10 20:30:00","688","239","NAN","NAN"
"2026-08-10 20:40:00","689","239","NAN","NAN"
"2026-08-10 20:50:00","690","239","NAN","NAN"
"2026-08-10 21:00:00","691","239","NAN","NAN"
"2026-08-10 21:10:00","692","239","NAN","NAN"
"2026-08-10 21:20:00","693","239","NAN","NAN"
"2026-08-10 21:30:00","694","239","NAN","NAN"
"2026-08-10 21:40:00","695","239","NAN","NAN"
"2026-08-10 21:50:00","696","239","NAN","NAN"
"2026-08-10 22:00:00","697","239","NAN","NAN"
"2026-08-10 22:10:00","698","239","NAN","NAN"
"2026-08-10 22:20:00","699","239","NAN","NAN"
"2026-08-10 22:30:00","700","239","NAN","NAN"
"2026-08-10 22:40:00","701","239","NAN","NAN"
"2026-08-10 22:50:00","702","239","NAN","NAN"
"2026-08-10 23:00:00","703","239","NAN","NAN"
"2026-08-10 23:10:00","704","239","NAN","NAN"
"2026-08-10 23:20:00","705","239","NAN","NAN"
"2026-08-10 23:30:00","706","239","NAN","NAN"
"2026-08-10 23:40:00","707","239","NAN","NAN"
"2026-08-10 23:50:00","708","239","NAN","NAN"
"2026-08-11 00:00:00","709","239","NAN","NAN"
"2026-08-11 00:10:00","710","239","NAN","NAN"
"2026-08-11 00:20:00","711","239","NAN","NAN"
"2026-08-11 00:30:00","712","239","NAN","NAN"
"2026-08-11 00:40:00","713","239","NAN","NAN"
"2026-08-11 00:50:00","714","239","NAN","NAN"
"2026-08-11 01:00:00","715","239","NAN","NAN"
"2026-08-11 01:10:00","716","239","NAN","NAN"
"2026-08-11 01:20:00","717","239","NAN","NAN"
"2026-08-11 01:30:00","718","239","NAN","NAN"
"2026-08-11 01:40:00","719","239","NAN","NAN"
"2026-08-11 01:50:00","720","239","NAN","NAN"
"2026-08-11 02:00:00","721","239","NAN","NAN"
"2026-08-11 02:10:00","722","239","NAN","NAN"
"2026-08-11 02:20:00","723","239","NAN","NAN"
"2026-08-11 02:30:00","724","239","NAN","NAN"
"2026-08-11 02:40:00","725","239","NAN","NAN"
"2026-08-11 02:50:00","726","239","NAN","NAN"
"2026-08-11 03:00:00","727","239","NAN","NAN"
"2026-08-11 03:10:00","728","239","NAN","NAN"
"2026-08-11 03:20:00","729","239","NAN","NAN"
"2026-08-11 03:30:00","730","239","NAN","NAN"
"2026-08-11 03:40:00","731","239","NAN","NAN"
"2026-08-11 03:50:00","732","239","NAN","NAN"
"2026-08-11 04:00:00","733","239","NAN","NAN"
"2026-08-11 04:10:00","734","239","NAN","NAN"
"2026-08-11 04:20:00","735","239","NAN","NAN"
"2026-08-11 04:30:00","736","239","NAN","NAN"
"2026-08-11 04:40:00","737","239","NAN","NAN"
"2026-08-11 04:50:00","738","239","NAN","NAN"
"2026-08-11 05:00:00","739","239","NAN","NAN"
"2026-08-11 05:10:00","740","239","NAN","NAN"
"2026-08-11 05:20:00","741","239","NAN","NAN"
"2026-08-11 05:30:00","742","239","NAN","NAN"
"2026-08-11 05:40:00","743","239","NAN","NAN"
"2026-08-11 05:50:00","744","239","NAN","NAN"
"2026-08-11 06:00:00","745","239","NAN","NAN"
"2026-08-11 06:10:00","746","239","NAN","NAN"
"2026-08-11 06:20:00","747","239","NAN","NAN"
"2026-08-11 06:30:00","748","239","NAN","NAN"
"2026-08-11 06:40:00","749","239","NAN","NAN"
"2026-08-11 06:50:00","750","239","NAN","NAN"
"2026-08-11 07:00:00","751","239","NAN","NAN"
"2026-08-11 07:10:00","752","239","NAN","NAN"
"2026-08-11 07:20:00","753","239","NAN","NAN"
"2026-08-11 07:30:00","754","239","NAN","NAN"
"2026-08-11 07:40:00","755","239","NAN","NAN"
"2026-08-11 07:50:00","756","239","NAN","NAN"
"2026-08-11 08:00:00","757","239","NAN","NAN"
"2026-08-11 08:10:00","758","239","NAN","NAN"
"2026-08-11 08:20:00","759","239","NAN","NAN"
"2026-08-11 08:30:00","760","239","NAN","NAN"
"2026-08-11 08:40:00","761","239","NAN","NAN"
"2026-08-11 08:50:00","762","239","NAN","NAN"
"2026-08-11 09:00:00","763","239","NAN","NAN"
"2026-08-11 09:10:00","764","239","NAN","NAN"
"2026-08-11 09:20:00","765","239","NAN","NAN"
"2026-08-11 09:30:00","766","239","NAN","NAN"
"2026-08-11 09:40:00","767","239","NAN","NAN"
"2026-08-11 09:50:00","768","239","NAN","NAN"
"2026-08-11 10:00:00","769","239","NAN","NAN"
"2026-08-11 10:10:00","770","239","NAN","NAN"
"2026-08-11 10:20:00","771","239","NAN","NAN"
"2026-08-11 10:30:00","772","239","NAN","NAN"
"2026-08-11 10:40:00","773","239","NAN","NAN"
"2026-08-11 10:50:00","774","239","NAN","NAN"
"2026-08-11 11:00:00","775","239","NAN","NAN"
"2026-08-11 11:10:00","776","239","NAN","NAN"
"2026-08-11 11:20:00","777","239","NAN","NAN"
"2026-08-11 11:30:00","778","239","NAN","NAN"
"2026-08-11 11:40:00","779","239","NAN","NAN"
"2026-08-11 11:50:00","780","239","NAN","NAN"
"2026-08-11 12:00:00","781","239","NAN","NAN"
"2026-08-11 12:10:00","782","239","NAN","NAN"
"2026-08-11 12:20:00","783","239","NAN","NAN"
"2026-08-11 12:30:00","784","239","NAN","NAN"
"2026-08-11 12:40:00","785","239","NAN","NAN"
"2026-08-11 12:50:00","786","239","NAN","NAN"
"2026-08-11 13:00:00","787","239","NAN","NAN"
"2026-08-11 13:10:00","788","239","NAN","NAN"
"2026-08-11 13:20:00","789","239","NAN","NAN"
"2026-08-11 13:30:00","790","239","NAN","NAN"
"2026-08-11 13:40:00","791","239","NAN","NAN"
"2026-08-11 13:50:00","792","239","NAN","NAN"
"2026-08-11 14:00:00","793","239","NAN","NAN"
"2026-08-11 14:10:00","794","239","NAN","NAN"
"2026-08-11 14:20:00","795","239","NAN","NAN"
"2026-08-11 14:30:00","796","239","NAN","NAN"
"2026-08-11 14:40:00","797","239","NAN","NAN"
"2026-08-11 14:50:00","798","239","NAN","NAN"
"2026-08-11 15:00:00","799","239","NAN","NAN"
"2026-08-11 15:10:00","800","239","NAN","NAN"
"2026-08-11 15:20:00","801","239","NAN","NAN"
"2026-08-11 15:30:00","802","239","NAN","NAN"
"2026-08-11 15:40:00","803","239","NAN","NAN"
"2026-08-11 15:50:00","804","239","NAN","NAN"
"2026-08-11 16:00:00","805","239","NAN","NAN"
"2026-08-11 16:10:00","806","239","NAN","NAN"
"2026-08-11 16:20:00","807","239","NAN","NAN"
"2026-08-11 16:30:00","808","239","NAN","NAN"
"2026-08-11 16:40:00","809","239","NAN","NAN"
"2026-08-11 16:50:00","810","239","NAN","NAN"
"2026-08-11 17:00:00","811","239","NAN","NAN"
"2026-08-11 17:10:00","812","239","NAN","NAN"
"2026-08-11 17:20:00","813","239","NAN","NAN"
"2026-08-11 17:30:00","814","239","NAN","NAN"
"2026-08-11 17:40:00","815","239","NAN","NAN"
"2026-08-11 17:50:00","816","239","NAN","NAN"
"2026-08-11 18:00:00","817","239","NAN","NAN"
"2026-08-11 18:10:00","818","239","NAN","NAN"
"2026-08-11 18:20:00","819","239","NAN","NAN"
"2026-08-11 18:30:00","820","239","NAN","NAN"
"2026-08-11 18:40:00","821","239","NAN","NAN"
"2026-08-11 18:50:00","822","239","NAN","NAN"
"2026-08-11 19:00:00","823","239","NAN","NAN"
"2026-08-11 19:10:00","824","239","NAN","NAN"
"2026-08-11 19:20:00","825","239","NAN","NAN"
"2026-08-11 19:30:00","826","239","NAN","NAN"
"2026-08-11 19:40:00","827","239","NAN","NAN"
"2026-08-11 19:50:00","828","239","NAN","NAN"
"2026-08-11 20:00:00","829","239","NAN","NAN"
"2026-08-11 20:10:00","830","239","NAN","NAN"
"2026-08-11 20:20:00","831","239","NAN","NAN"
"2026-08-11 20:30:00","832","239","NAN","NAN"
"2026-08-11 20:40:00","833","239","NAN","NAN"
"2026-08-11 20:50:00","834","239","NAN","NAN"
"2026-08-11 21:00:00","835","239","NAN","NAN"
"2026-08-11 21:10:00","836","239","NAN","NAN"
"2026-08-11 21:20:00","837","239","NAN","NAN"
"2026-08-11 21:30:00","838","239","NAN","NAN"
"2026-08-11 21:40:00","839","239","NAN","NAN"
"2026-08-11 21:50:00","840","239","NAN","NAN"
"2026-08-11 22:00:00","841","239","NAN","NAN"
"2026-08-11 22:10:00","842","239","NAN","NAN"
"2026-08-11 22:20:00","843","239","NAN","NAN"
"2026-08-11 22:30:00","844","239","NAN","NAN"
"2026-08-11 22:40:00","845","239","NAN","NAN"
"2026-08-11 22:50:00","846","239","NAN","NAN"
"2026-08-11 23:00:00","847","239","NAN","NAN"
"2026-08-11 23:10:00","848","239","NAN","NAN"
"2026-08-11 23:20:00","849","239","NAN","NAN"
"2026-08-11 23:30:00","850","239","NAN","NAN"
"2026-08-11 23:40:00","851","239","NAN","NAN"
"2026-08-11 23:50:00","852","239","NAN","NAN"
"2026-08-12 00:00:00","853","239","NAN","NAN"
"2026-08-12 00:10:00","854","239","NAN","NAN"
"2026-08-12 00:20:00","855","239","NAN","NAN"
"2026-08-12 00:30:00","856","239","NAN","NAN"
"2026-08-12 00:40:00","857","239","NAN","NAN"
"2026-08-12 00:50:00","858","239","NAN","NAN"
"2026-08-12 01:00:00","859","239","NAN","NAN"
"2026-08-12 01:10:00","860","239","NAN","NAN"
"2026-08-12 01:20:00","861","239","NAN","NAN"
"2026-08-12 01:30:00","862","239","NAN","NAN"
"2026-08-12 01:40:00","863","239","NAN","NAN"
"2026-08-12 01:50:00","864","239","NAN","NAN"
"2026-08-12 02:00:00","865","239","NAN","NAN"
"2026-08-12 02:10:00","866","239","NAN","NAN"
"2026-08-12 02:20:00","867","239","NAN","NAN"
"2026-08-12 02:30:00","868","239","NAN","NAN"
"2026-08-12 02:40:00","869","239","NAN","NAN"
"2026-08-12 02:50:00","870","239","NAN","NAN"
"2026-08-12 03:00:00","871","239","NAN","NAN"
"2026-08-12 03:10:00","872","239","NAN","NAN"
"2026-08-12 03:20:00","873","239","NAN","NAN"
"2026-08-12 03:30:00","874","239","NAN","NAN"
"2026-08-12 03:40:00","875","239","NAN","NAN"
"2026-08-12 03:50:00","876","239","NAN","NAN"
"2026-08-12 04:00:00","877","239","NAN","NAN"
"2026-08-12 04:10:00","878","239","NAN","NAN"
"2026-08-12 04:20:00","879","239","NAN","NAN"
"2026-08-12 04:30:00","880","239","NAN","NAN"
"2026-08-12 04:40:00","881","239","NAN","NAN"
"2026-08-12 04:50:00","882","239","NAN","NAN"
"2026-08-12 05:00:00","883","239","NAN","NAN"
"2026-08-12 05:10:00","884","239","NAN","NAN"
"2026-08-12 05:20:00","885","239","NAN","NAN"
"2026-08-12 05:30:00","886","239","NAN","NAN"
"2026-08-12 05:40:00","887","239","NAN","NAN"
"2026-08-12 05:50:00","888","239","NAN","NAN"
"2026-08-12 06:00:00","889","239","NAN","NAN"
"2026-08-12 06:10:00","890","239","NAN","NAN"
"2026-08-12 06:20:00","891","239","NAN","NAN"
"2026-08-12 06:30:00","892","239","NAN","NAN"
"2026-08-12 06:40:00","893","239","NAN","NAN"
"2026-08-12 06:50:00","894","239","NAN","NAN"
"2026-08-12 07:00:00","895","239","NAN","NAN"
"2026-08-12 07:10:00","896","239","NAN","NAN"
"2026-08-12 07:20:00","897","239","NAN","NAN"
"2026-08-12 07:30:00","898","239","NAN","NAN"
"2026-08-12 07:40:00","899","239","NAN","NAN"
"2026-08-12 07:50:00","900","239","NAN","NAN"
"2026-08-12 08:00:00","901","239","NAN","NAN"
"2026-08-12 08:10:00","902","239","NAN","NAN"
"2026-08-12 08:20:00","903","239","NAN","NAN"
"2026-08-12 08:30:00","904","239","NAN","NAN"
"2026-08-12 08:40:00","905","239","NAN","NAN"
"2026-08-12 08:50:00","906","239","NAN","NAN"
"2026-08-12 09:00:00","907","239","NAN","NAN"
"2026-08-12 09:10:00","908","239","NAN","NAN"
"2026-08-12 09:20:00","909","239","NAN","NAN"
"2026-08-12 09:30:00","910","239","NAN","NAN"
"2026-08-12 09:40:00","911","239","NAN","NAN"
"2026-08-12 09:50:00","912","239","NAN","NAN"
"2026-08-12 10:00:00","913","239","NAN","NAN"
"2026-08-12 10:10:00","914","239","NAN","NAN"
"2026-08-12 10:20:00","915","239","NAN","NAN"
"2026-08-12 10:30:00","916","239","NAN","NAN"
"2026-08-12 10:40:00","917","239","NAN","NAN"
"2026-08-12 10:50:00","918","239","NAN","NAN"
"2026-08-12 11:00:00","919","239","NAN","NAN"
"2026-08-12 11:10:00","920","239","NAN","NAN"
"2026-08-12 11:20:00","921","239","NAN","NAN"
"2026-08-12 11:30:00","922","239","NAN","NAN"
"2026-08-12 11:40:00","923","239","NAN","NAN"
"2026-08-12 11:50:00","924","239","NAN","NAN"
"2026-08-12 12:00:00","925","239","NAN","NAN"
"2026-08-12 12:10:00","926","239","NAN","NAN"
"2026-08-12 12:20:00","927","239","NAN","NAN"
"2026-08-12 12:30:00","928","239","NAN","NAN"
"2026-08-12 12:40:00","929","239","NAN","NAN"
"2026-08-12 12:50:00","930","239","NAN","NAN"
"2026-08-12 13:00:00","931","239","NAN","NAN"
"2026-08-12 13:10:00","932","239","NAN","NAN"
"2026-08-12 13:20:00","933","239","NAN","NAN"
"2026-08-12 13:30:00","934","239","NAN","NAN"
"2026-08-12 13:40:00","935","239","NAN","NAN"
"2026-08-12 13:50:00","936","239","NAN","NAN"
"2026-08-12 14:00:00","937","239","NAN","NAN"
"2026-08-12 14:10:00","938","239","NAN","NAN"
"2026-08-12 14:20:00","939","239","NAN","NAN"
"2026-08-12 14:30:00","940","239","NAN","NAN"
"2026-08-12 14:40:00","941","239","NAN","NAN"
"2026-08-12 14:50:00","942","239","NAN","NAN"
"2026-08-12 15:00:00","943","239","NAN","NAN"
"2026-08-12 15:10:00","944","239","NAN","NAN"
"2026-08-12 15:20:00","945","239","NAN","NAN"
"2026-08-12 15:30:00","946","239","NAN","NAN"
"2026-08-12 15:40:00","947","239","NAN","NAN"
"2026-08-12 15:50:00","948","239","NAN","NAN"
"2026-08-12 16:00:00","949","239","NAN","NAN"
"2026-08-12 16:10:00","950","239","NAN","NAN"
"2026-08-12 16:20:00","951","239","NAN","NAN"
"2026-08-12 16:30:00","952","239","NAN","NAN"
"2026-08-12 16:40:00","953","239","NAN","NAN"
"2026-08-12 16:50:00","954","239","NAN","NAN"
"2026-08-12 17:00:00","955","239","NAN","NAN"
"2026-08-12 17:10:00","956","239","NAN","NAN"
"2026-08-12 17:20:00","957","239","NAN","NAN"
"2026-08-12 17:30:00","958","239","NAN","NAN"
"2026-08-12 17:40:00","959","239","NAN","NAN"
"2026-08-12 17:50:00","960","239","NAN","NAN"
"2026-08-12 18:00:00","961","239","NAN","NAN"
"2026-08-12 18:10:00","962","239","NAN","NAN"
"2026-08-12 18:20:00","963","239","NAN","NAN"
"2026-08-12 18:30:00","964","239","NAN","NAN"
"2026-08-12 18:40:00","965","239","NAN","NAN"
"2026-08-12 18:50:00","966","239","NAN","NAN"
"2026-08-12 19:00:00","967","239","NAN","NAN"
"2026-08-12 19:10:00","968","239","NAN","NAN"
"2026-08-12 19:20:00","969","239","NAN","NAN"
"2026-08-12 19:30:00","970","239","NAN","NAN"
"2026-08-12 19:40:00","971","239","NAN","NAN"
"2026-08-12 19:50:00","972","239","NAN","NAN"
"2026-08-12 20:00:00","973","239","NAN","NAN"
"2026-08-12 20:10:00","974","239","NAN","NAN"
"2026-08-12 20:20:00","975","239","NAN","NAN"
"2026-08-12 20:30:00","976","239","NAN","NAN"
"2026-08-12 20:40:00","977","239","NAN","NAN"
"2026-08-12 20:50:00","978","239","NAN","NAN"
"2026-08-12 21:00:00","979","239","NAN","NAN"
"2026-08-12 21:10:00","980","239","NAN","NAN"
"2026-08-12 21:20:00","981","239","NAN","NAN"
"2026-08-12 21:30:00","982","239","NAN","NAN"
"2026-08-12 21:40:00","983","239","NAN","NAN"
"2026-08-12 21:50:00","984","239","NAN","NAN"
"2026-08-12 22:00:00","985","239","NAN","NAN"
"2026-08-12 22:10:00","986","239","NAN","NAN"
"2026-08-12 22:20:00","987","239","NAN","NAN"
"2026-08-12 22:30:00","988","239","NAN","NAN"
"2026-08-12 22:40:00","989","239","NAN","NAN"
"2026-08-12 22:50:00","990","239","NAN","NAN"
"2026-08-12 23:00:00","991","239","NAN","NAN"
"2026-08-12 23:10:00","992","239","NAN","NAN"
"2026-08-12 23:20:00","993","239","NAN","NAN"
"2026-08-12 23:30:00","994","239","NAN","NAN"
"2026-08-12 23:40:00","995","239","NAN","NAN"
"2026-08-12 23:50:00","996","239","NAN","NAN"
"2026-08-13 00:00:00","997","239","NAN","NAN"
"2026-08-13 00:10:00","998","239","NAN","NAN"
"2026-08-13 00:20:00","999","239","NAN","NAN"
"2026-08-13 00:30:00","1000","239","NAN","NAN"
"2026-08-13 00:40:00","1001","239","NAN","NAN"
"2026-08-13 00:50:00","1002","239","NAN","NAN"
"2026-08-13 01:00:00","1003","239","NAN","NAN"
"2026-08-13 01:10:00","1004","239","NAN","NAN"
"2026-08-13 01:20:00","1005","239","NAN","NAN"
"2026-08-13 01:30:00","1006","239","NAN","NAN"
"2026-08-13 01:40:00","1007","239","NAN","NAN"
"2026-08-13 01:50:00","1008","239","NAN","NAN"
"2026-08-13 02:00:00","1009","239","NAN","NAN"
"2026-08-13 02:10:00","1010","239","NAN","NAN"
"2026-08-13 02:20:00","1011","239","NAN","NAN"
"2026-08-13 02:30:00","1012","239","NAN","NAN"
"2026-08-13 02:40:00","1013","239","NAN","NAN"
"2026-08-13 02:50:00","1014","239","NAN","NAN"
"2026-08-13 03:00:00","1015","239","NAN","NAN"
"2026-08-13 03:10:00","1016","239","NAN","NAN"
"2026-08-13 03:20:00","1017","239","NAN","NAN"
"2026-08-13 03:30:00","1018","239","NAN","NAN"
"2026-08-13 03:40:00","1019","239","NAN","NAN"
"2026-08-13 03:50:00","1020","239","NAN","NAN"
"2026-08-13 04:00:00","1021","239","NAN","NAN"
"2026-08-13 04:10:00","1022","239","NAN","NAN"
"2026-08-13 04:20:00","1023","239","NAN","NAN"
"2026-08-13 04:30:00","1024","239","NAN","NAN"
